headwater_id,downstream_id,drainage_ratio,dist,hw_order,ds_order,connection_id,start_hw,end_hw,n_hw,start_ds,end_ds,n_ds,n_rat,start_hw_hw,end_hw_hw,n_hw_hw,start_ds_ds,end_ds_ds,n_ds_ds
08185000,08186000,0.331341332,125.72,3,4,351,10/1/1981,9/30/2023,15261,10/1/1981,9/30/2023,15340,0.9948500651890483,10/1/1981,9/30/2023,15261,10/1/1981,9/30/2023,15340
08201500,08202700,0.267754539,40.409,3,3,352,10/1/1981,9/30/2023,15339,10/1/1981,9/30/2023,15340,0.9999348109517601,10/1/1981,9/30/2023,15339,10/1/1981,9/30/2023,15340
08269000,08276300,0.175269254,19.548,3,4,353,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
08275500,08276300,0.218451534,17.158,3,4,354,10/1/1981,9/30/2023,14245,10/1/1981,9/30/2023,15340,0.9286179921773142,10/1/1981,9/30/2023,14245,10/1/1981,9/30/2023,15340
08316000,08317200,0.078723049,42.975,2,5,355,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,12371,0.8064537157757496,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,12371
08377900,08378500,0.281511747,8.906,3,4,356,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
08377900,08379500,0.050671079,150.825,3,5,357,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,14909,0.9719035202086049,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,14909
09022000,09024000,0.38041958,8.574,2,2,358,8/20/1984,9/30/2023,14286,10/1/1981,9/30/2023,15340,0.9312907431551499,8/20/1984,9/30/2023,14286,10/1/1981,9/30/2023,15340
09034900,09036000,0.062553926,19.672,1,3,359,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
09034900,09035700,0.158991228,11.859,1,2,360,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
09034900,09035500,0.341176471,0.191,1,2,361,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
09035500,09037500,0.089173311,44.155,2,4,362,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
09035500,09036000,0.183347714,19.481,2,3,363,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
09035500,09035700,0.466008772,11.668,2,2,364,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
09035700,09037500,0.191355434,32.487,2,4,365,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
09035700,09036000,0.393442623,7.813,2,3,366,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
09035900,09037500,0.148971884,31.99,2,4,367,10/1/1981,9/30/2023,15339,10/1/1981,9/30/2023,15340,0.9999348109517601,10/1/1981,9/30/2023,15339,10/1/1981,9/30/2023,15340
09035900,09036000,0.306298533,7.316,2,3,368,10/1/1981,9/30/2023,15339,10/1/1981,9/30/2023,15340,0.9999348109517601,10/1/1981,9/30/2023,15339,10/1/1981,9/30/2023,15340
09036000,09037500,0.486361729,24.674,3,4,369,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
09063000,09070000,0.074279877,72.278,3,5,371,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
09073300,09085000,0.052161667,79.465,3,5,376,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
09073300,09073400,0.715118397,6.25,3,3,377,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
09073400,09085000,0.072941302,73.215,3,5,378,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
09081600,09085000,0.11492573,42.345,3,5,379,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
09143000,09143500,0.712136409,12.171,3,3,380,10/1/1981,9/30/2023,11701,10/1/1981,9/30/2023,13398,0.8733393043737872,10/1/1981,9/30/2023,11701,10/1/1981,9/30/2023,13398
09146200,09149500,0.13375156,88.072,3,5,381,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
09146200,09147500,0.3325864,24.609,3,4,382,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
09147000,09149500,0.08723832,88.072,3,5,383,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
09147000,09147500,0.216926657,24.609,3,4,384,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
09306242,09306255,0.121426466,36.983,3,4,385,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,13300,0.8670143415906127,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,13300
09352900,09354500,0.139711352,67.811,3,5,386,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
09371492,09372000,0.10005596,44.712,3,5,387,10/1/1981,9/30/2023,12844,10/1/1981,9/30/2023,15337,0.8374519136728173,10/1/1981,9/30/2023,12844,10/1/1981,9/30/2023,15337
09404450,09406000,0.077625202,79.388,3,5,388,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
10134500,10141000,0.069204794,86.284,3,6,389,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
10134500,10136500,0.088516576,37.649,3,6,390,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
10173450,10183500,0.09282081,111.304,3,5,392,10/1/1981,9/30/2023,15339,10/1/1981,9/30/2023,15340,0.9999348109517601,10/1/1981,9/30/2023,15339,10/1/1981,9/30/2023,15340
10173450,10174500,0.30876675,13.153,3,5,393,10/1/1981,9/30/2023,15339,10/1/1981,9/30/2023,15340,0.9999348109517601,10/1/1981,9/30/2023,15339,10/1/1981,9/30/2023,15340
10310000,10311000,0.073822286,56.987,3,6,396,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
10310000,10312000,0.050234268,120.959,3,7,397,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
10310000,10311400,0.068273416,69.958,3,7,398,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,13575,0.8849413298565841,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,13575
10349300,10349980,0.504113924,18.897,3,4,399,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,14534,0.9474576271186441,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,14534
11101250,11102300,0.735367372,6.298,3,3,400,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
11119940,11120000,0.33877551,3.951,2,3,401,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
11180825,11181040,0.403463203,13.596,3,4,403,10/1/1981,9/30/2023,14271,10/1/1987,9/30/2023,12575,0.8811575923200897,10/1/1981,9/30/2023,14271,10/1/1987,9/30/2023,12575
11180960,11181040,0.12987013,14.509,2,4,405,10/1/1981,9/30/2023,15340,10/1/1987,9/30/2023,12575,0.8197522816166884,10/1/1981,9/30/2023,15340,10/1/1987,9/30/2023,12575
11181008,11181040,0.123809524,8.636,2,4,406,10/1/1981,9/30/2023,15340,10/1/1987,9/30/2023,12575,0.8197522816166884,10/1/1981,9/30/2023,15340,10/1/1987,9/30/2023,12575
11230500,11234760,0.05235199,57.635,3,5,407,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
11316800,11317000,0.304176072,8.256,3,4,408,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
11376025,11376550,0.077330738,55.645,2,5,409,9/23/1985,9/30/2023,13593,10/1/1981,9/30/2023,15230,0.8925147734734078,9/23/1985,9/30/2023,13593,10/1/1981,9/30/2023,15230
11421770,11421790,0.572710952,4.915,1,3,410,10/1/1981,9/20/2023,13370,10/1/1981,9/30/2023,15075,0.8868988391376451,10/1/1981,9/20/2023,13370,10/1/1981,9/30/2023,15075
11427700,11427750,0.944852941,0,3,3,411,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
11436000,11439500,0.078815763,24.243,2,4,412,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
12025700,12026400,0.357118235,36.4,3,3,415,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
12025700,12026150,0.606912712,12.407,3,3,416,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
12026150,12027500,0.07364107,48.693,3,6,417,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
12026150,12026400,0.588417787,23.993,3,3,418,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
12026150,12031000,0.050933938,90.013,3,7,419,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
12026400,12027500,0.125150992,24.7,3,6,420,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
12026400,12031000,0.08656084,66.02,3,7,421,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
12035400,12037400,0.266567015,70.434,3,4,422,10/1/1981,9/30/2023,15322,10/1/1981,9/30/2023,14975,0.9773528260018275,10/1/1981,9/30/2023,15322,10/1/1981,9/30/2023,14975
12035400,12036000,0.557582074,15.115,3,4,423,10/1/1981,9/30/2023,15322,10/1/1981,9/30/2023,15340,0.9988265971316819,10/1/1981,9/30/2023,15322,10/1/1981,9/30/2023,15340
12079000,12080010,0.554337464,31.482,3,3,424,10/1/1981,9/30/2023,13968,10/1/1990,9/30/2023,12052,0.8628293241695304,10/1/1981,9/30/2023,13968,10/1/1990,9/30/2023,12052
12083000,12089500,0.145481703,65.84,3,5,425,10/1/1981,9/30/2023,11567,10/1/1981,9/30/2023,15340,0.7540417209908735,10/1/1981,9/30/2023,11567,10/1/1981,9/30/2023,15340
12083000,12086500,0.257569747,24.054,3,4,426,10/1/1981,9/30/2023,11567,10/1/1981,9/30/2023,15340,0.7540417209908735,10/1/1981,9/30/2023,11567,10/1/1981,9/30/2023,15340
12094000,12101500,0.083248483,37.497,3,6,429,10/1/1991,9/30/2023,11688,10/1/1981,9/30/2023,15340,0.7619295958279009,10/1/1991,9/30/2023,11688,10/1/1981,9/30/2023,15340
12097500,12101500,0.077546532,82.506,3,6,430,10/1/1981,9/30/2023,12875,10/1/1981,9/30/2023,15340,0.83930899608865706,10/1/1981,9/30/2023,12875,10/1/1981,9/30/2023,15340
12097500,12097850,0.196046129,21.652,3,5,431,10/1/1981,9/30/2023,12875,3/18/1982,9/30/2023,10554,0.8197281553398058,10/1/1981,9/30/2023,12875,3/18/1982,9/30/2023,10554
12108500,12113000,0.068705245,16.558,2,5,432,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
12114500,12119000,0.138061267,76.977,3,4,433,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
12114500,12115000,0.624288425,10.541,3,3,434,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
12115000,12119000,0.221149811,66.436,3,4,435,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
12115500,12119000,0.072807386,64.91,3,4,436,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
12117000,12119000,0.093369702,46.913,3,4,437,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
12143400,12149000,0.068958894,59.267,3,5,438,10/1/1981,9/30/2023,14975,10/1/1981,9/30/2023,15340,0.9762059973924381,10/1/1981,9/30/2023,14975,10/1/1981,9/30/2023,15340
12143400,12144000,0.508979206,23.897,3,3,439,10/1/1981,9/30/2023,14975,2/1/1984,9/30/2023,14487,0.9674123539232053,10/1/1981,9/30/2023,14975,2/1/1984,9/30/2023,14487
12143400,12143600,0.630931459,13.007,3,3,440,10/1/1981,9/30/2023,14975,10/1/1983,9/30/2023,14610,0.9756260434056762,10/1/1981,9/30/2023,14975,10/1/1983,9/30/2023,14610
12143600,12149000,0.109296965,46.26,3,5,441,10/1/1983,9/30/2023,14610,10/1/1981,9/30/2023,15340,0.9524119947848761,10/1/1983,9/30/2023,14610,10/1/1981,9/30/2023,15340
12143600,12144000,0.806710775,10.89,3,3,442,10/1/1983,9/30/2023,14610,2/1/1984,9/30/2023,14487,0.9915811088295687,10/1/1983,9/30/2023,14610,2/1/1984,9/30/2023,14487
12143700,12143900,0.436170213,1.394,1,1,443,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
12144000,12149000,0.135484697,35.37,3,5,444,2/1/1984,9/30/2023,14487,10/1/1981,9/30/2023,15340,0.9443937418513689,2/1/1984,9/30/2023,14487,10/1/1981,9/30/2023,15340
12144000,12150800,0.053155145,71.974,3,6,445,2/1/1984,9/30/2023,14487,10/1/1981,9/30/2023,15340,0.9443937418513689,2/1/1984,9/30/2023,14487,10/1/1981,9/30/2023,15340
12145500,12149000,0.050774747,20.743,3,5,446,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
12147600,12148500,0.065464896,20.684,1,4,447,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
12147600,12148000,0.270588235,9.137,1,3,448,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
12148000,12148500,0.241935484,11.547,3,4,449,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
13011500,13018750,0.063246875,77.735,3,6,451,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
14013000,14015000,0.622831787,17.788,3,3,453,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
14015000,14018500,0.057764004,45.559,3,6,454,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
14138800,14140000,0.076506676,33.066,3,4,455,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
14138800,14138850,0.170829976,14.453,3,3,456,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
14138850,14142500,0.109900815,24.119,3,5,457,10/1/1981,9/30/2023,15340,5/1/1984,9/30/2023,14397,0.9385267275097784,10/1/1981,9/30/2023,15340,5/1/1984,9/30/2023,14397
14138850,14140000,0.447852761,18.613,3,4,458,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
14138870,14140000,0.050884157,17.599,2,4,459,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
14138900,14140000,0.077589318,16.974,2,4,460,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
14139800,14140000,0.146878383,8.725,3,4,461,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
14141500,14142500,0.052957846,8.346,3,5,462,10/1/1981,9/30/2023,15340,5/1/1984,9/30/2023,14397,0.9385267275097784,10/1/1981,9/30/2023,15340,5/1/1984,9/30/2023,14397
14158500,14162500,0.099348196,69.204,3,5,464,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
14158500,14158850,0.502098196,15.317,3,4,465,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
14158790,14158850,0.0847671,9.102,3,4,466,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
14161500,14162200,0.274768824,10.182,3,4,467,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
14182500,14189000,0.062574146,50.43,3,6,468,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,14975,0.9762059973924381,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,14975
14182500,14183000,0.17117064,4.44,3,5,469,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
14187000,14187500,0.080960425,29.895,3,5,470,10/1/1988,9/30/2023,12783,10/1/1981,9/30/2023,15041,0.8498770028588525,10/1/1988,9/30/2023,12783,10/1/1981,9/30/2023,15041
14187000,14187200,0.09302648,8.763,3,5,471,10/1/1988,9/30/2023,12783,10/1/1981,9/30/2023,15340,0.8333116036505867,10/1/1988,9/30/2023,12783,10/1/1981,9/30/2023,15340
14309500,14312000,0.052042633,86.168,3,5,472,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
14309500,14310000,0.190601185,32.129,3,4,473,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340,1,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15340
14314500,14316500,0.08754674,26.405,3,4,474,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15338,0.9998696219035202,10/1/1981,9/30/2023,15340,10/1/1981,9/30/2023,15338
